# Time temperature
02:42:38.713 29.0
02:42:38.792 29.0
02:42:38.871 29.0
02:42:38.949 29.0
02:42:39.033 29.0
02:42:39.112 29.0
02:42:39.195 29.0
02:42:39.279 29.0
02:42:39.357 29.0
02:42:39.436 29.0
02:42:39.515 29.0
02:42:39.598 29.0
02:42:39.677 29.0
02:42:39.755 29.0
02:42:39.834 29.0
02:42:39.918 29.0
02:42:39.996 29.0
02:42:40.075 29.0
02:42:40.154 29.0
02:42:40.237 29.0
02:42:40.316 29.0
02:42:40.395 29.0
02:42:40.478 29.0
02:42:40.557 29.0
02:42:40.636 29.0
02:42:40.715 29.0
02:42:40.798 29.0
02:42:40.877 29.0
02:42:40.956 29.0
02:42:41.034 29.0
02:42:41.118 29.0
02:42:41.197 29.0
02:42:41.275 29.0
02:42:41.354 29.0
02:42:41.438 29.0
02:42:41.517 29.0
02:42:41.596 29.0
02:42:41.679 29.0
02:42:41.758 29.0
02:42:41.848 29.0
02:42:41.926 29.0
02:42:42.010 29.0
02:42:42.089 29.0
02:42:42.167 29.0
02:42:42.246 29.0
02:42:42.330 29.0
02:42:42.408 29.0
02:42:42.487 29.0
02:42:42.571 29.0
02:42:42.649 29.0
02:42:42.728 29.0
02:42:42.807 29.0
02:42:42.890 29.0
02:42:42.969 29.0
02:42:43.048 29.0
02:42:43.129 29.0
02:42:43.213 29.0
02:42:43.291 29.0
02:42:43.370 29.0
02:42:43.449 29.0
02:42:43.533 29.0
02:42:43.611 29.0
02:42:43.690 29.0
02:42:43.774 29.0
02:42:43.852 29.0
02:42:43.931 29.0
02:42:44.009 29.0
02:42:44.093 29.0
02:42:44.172 29.0
02:42:44.250 29.0
02:42:44.329 29.0
02:42:44.413 29.0
02:42:44.491 29.0
02:42:44.570 29.0
02:42:44.649 29.0
02:42:44.732 29.0
02:42:44.811 29.0
02:42:44.890 29.0
02:42:44.973 29.0
02:42:45.052 29.0
02:42:45.131 29.0
02:42:45.209 29.0
02:42:45.293 29.0
02:42:45.371 29.0
02:42:45.450 29.0
02:42:45.529 29.0
02:42:45.613 29.0
02:42:45.691 29.0
02:42:45.770 29.0
02:42:45.848 29.0
02:42:45.932 29.0
02:42:46.011 29.0
02:42:46.089 29.0
02:42:46.173 29.0
02:42:46.252 29.0
02:42:46.330 29.0
02:42:46.409 29.0
02:42:46.493 29.0
02:42:46.572 29.0
02:42:46.650 29.0
02:42:46.729 29.0
02:42:46.813 29.0
02:42:46.891 29.0
02:42:46.981 29.0
02:42:47.059 29.0
02:42:47.143 29.0
02:42:47.222 29.0
02:42:47.300 29.0
02:42:47.384 29.0
02:42:47.463 29.0
02:42:47.541 29.0
02:42:47.620 29.0
02:42:47.703 29.0
02:42:47.782 29.0
02:42:47.861 29.0
02:42:47.939 29.0
02:42:48.023 29.0
02:42:48.102 29.0
02:42:48.180 29.0
02:42:48.259 29.0
02:42:48.343 29.0
02:42:48.421 29.0
02:42:48.500 29.0
02:42:48.584 29.0
02:42:48.663 29.0
02:42:48.741 29.0
02:42:48.820 29.0
02:42:48.904 29.0
02:42:48.982 29.0
02:42:49.061 29.0
02:42:49.140 29.0
02:42:49.223 29.0
02:42:49.302 29.0
02:42:49.381 29.0
02:42:49.459 29.0
02:42:49.543 29.0
02:42:49.621 29.0
02:42:49.700 29.0
02:42:49.784 29.0
02:42:49.863 29.0
02:42:49.941 29.0
02:42:50.020 29.0
02:42:50.104 29.0
02:42:50.182 29.0
02:42:50.261 29.0
02:42:50.340 29.0
02:42:50.423 29.0
02:42:50.502 29.0
02:42:50.581 29.0
02:42:50.659 29.0
02:42:50.743 29.0
02:42:50.822 29.0
02:42:50.900 29.0
02:42:50.984 29.0
02:42:51.063 29.0
02:42:51.141 29.0
02:42:51.220 29.0
02:42:51.304 29.0
02:42:51.382 29.0
02:42:51.461 29.0
02:42:51.539 29.0
02:42:51.623 29.0
02:42:51.702 29.0
02:42:51.781 29.0
02:42:51.859 29.0
02:42:51.943 29.0
02:42:52.022 29.0
02:42:52.134 29.0
02:42:52.217 29.0
02:42:52.296 29.0
02:42:52.375 29.0
02:42:52.453 29.0
02:42:52.537 28.500
02:42:52.616 29.0
02:42:52.694 29.0
02:42:52.778 29.0
02:42:52.857 29.0
02:42:52.935 29.0
02:42:53.014 29.0
02:42:53.098 29.0
02:42:53.179 28.500
02:42:53.258 28.500
02:42:53.337 28.500
02:42:53.420 29.0
02:42:53.499 29.0
02:42:53.578 28.500
02:42:53.657 28.500
02:42:53.741 28.500
02:42:53.819 28.500
02:42:53.898 28.500
02:42:53.981 28.500
02:42:54.060 28.500
02:42:54.139 29.0
02:42:54.226 28.500
02:42:54.310 28.500
02:42:54.389 28.500
02:42:54.468 28.500
02:42:54.546 28.500
02:42:54.630 28.500
02:42:54.709 28.500
02:42:54.788 28.500
02:42:54.871 28.500
02:42:54.950 28.500
02:42:55.029 28.500
02:42:55.107 28.500
02:42:55.191 28.500
02:42:55.270 28.500
02:42:55.348 28.500
02:42:55.427 28.500
02:42:55.510 28.500
02:42:55.589 28.500
02:42:55.668 28.500
02:42:55.747 28.500
02:42:55.830 28.500
02:42:55.909 28.500
02:42:55.988 28.500
02:42:56.071 28.500
02:42:56.150 28.500
02:42:56.229 28.500
02:42:56.307 28.500
02:42:56.391 28.500
02:42:56.470 28.500
02:42:56.548 28.500
02:42:56.627 28.500
02:42:56.711 28.500
02:42:56.790 28.500
02:42:56.868 28.500
02:42:56.947 28.500
02:42:57.031 28.500
02:42:57.140 28.500
02:42:57.218 28.500
02:42:57.302 28.500
02:42:57.381 28.500
02:42:57.459 28.500
02:42:57.538 28.500
02:42:57.622 28.500
02:42:57.701 28.500
02:42:57.779 28.500
02:42:57.858 28.500
02:42:57.942 28.500
02:42:58.020 28.500
02:42:58.099 28.500
02:42:58.183 28.500
02:42:58.261 28.500
02:42:58.340 28.500
02:42:58.419 28.500
02:42:58.502 28.500
02:42:58.581 28.500
02:42:58.660 28.500
02:42:58.739 28.500
02:42:58.822 28.500
02:42:58.901 28.500
02:42:58.980 28.500
02:42:59.058 28.500
02:42:59.142 28.500
02:42:59.220 28.500
02:42:59.299 28.500
02:42:59.383 28.500
02:42:59.461 28.500
02:42:59.540 28.500
02:42:59.619 28.500
02:42:59.703 28.500
02:42:59.781 28.500
02:42:59.860 28.500
02:42:59.939 28.500
02:43:00.022 28.500
02:43:00.101 28.500
02:43:00.180 28.500
02:43:00.258 28.500
02:43:00.342 28.500
02:43:00.421 28.500
02:43:00.499 28.500
02:43:00.583 28.500
02:43:00.662 28.500
02:43:00.740 28.500
02:43:00.819 28.500
02:43:00.903 28.500
02:43:00.982 28.500
02:43:01.060 28.500
02:43:01.139 28.500
02:43:01.222 28.500
02:43:01.301 28.500
02:43:01.380 28.500
02:43:01.459 28.500
02:43:01.542 28.500
02:43:01.621 28.500
02:43:01.700 28.500
02:43:01.784 28.500
02:43:01.862 28.500
02:43:01.941 28.500
02:43:02.020 28.500
02:43:02.103 28.500
02:43:02.197 28.500
02:43:02.276 28.500
02:43:02.354 28.500
02:43:02.438 28.500
02:43:02.517 28.500
02:43:02.596 28.500
02:43:02.679 28.500
02:43:02.758 28.500
02:43:02.837 28.500
02:43:02.915 28.500
02:43:02.999 28.500
02:43:03.078 28.500
02:43:03.159 28.500
02:43:03.238 28.500
02:43:03.322 28.500
02:43:03.400 28.500
02:43:03.479 28.500
02:43:03.558 28.500
02:43:03.641 28.500
02:43:03.720 28.500
02:43:03.799 28.500
02:43:03.883 28.500
02:43:03.962 28.500
02:43:04.040 28.500
02:43:04.119 28.500
02:43:04.202 28.500
02:43:04.281 28.500
02:43:04.360 28.500
02:43:04.438 28.500
02:43:04.522 28.500
02:43:04.601 28.500
02:43:04.679 28.500
02:43:04.758 28.500
02:43:04.842 28.500
02:43:04.921 28.500
02:43:04.999 28.500
02:43:05.083 28.500
02:43:05.162 28.500
02:43:05.240 28.500
02:43:05.319 28.500
02:43:05.403 28.500
02:43:05.481 28.500
02:43:05.560 28.500
02:43:05.639 28.500
02:43:05.722 28.500
02:43:05.801 28.500
02:43:05.880 28.500
02:43:05.958 28.500
02:43:06.042 28.500
02:43:06.121 28.500
02:43:06.199 28.500
02:43:06.283 28.500
02:43:06.362 28.500
02:43:06.440 28.500
02:43:06.519 28.500
02:43:06.603 28.500
02:43:06.682 28.500
02:43:06.760 28.500
02:43:06.839 28.500
02:43:06.923 28.500
02:43:07.001 28.500
02:43:07.080 28.500
02:43:07.159 28.500
02:43:07.242 28.500
02:43:07.328 28.500
02:43:07.407 28.500
02:43:07.490 28.500
02:43:07.569 28.500
02:43:07.648 28.500
02:43:07.727 28.500
02:43:07.811 28.500
02:43:07.889 28.500
02:43:07.968 28.500
02:43:08.046 28.500
02:43:08.130 28.500
02:43:08.209 28.500
02:43:08.288 28.500
02:43:08.371 28.500
02:43:08.450 28.500
02:43:08.528 28.500
02:43:08.607 28.500
02:43:08.691 28.500
02:43:08.770 28.500
02:43:08.848 28.500
02:43:08.927 28.500
02:43:09.011 28.500
02:43:09.090 28.500
02:43:09.168 28.500
02:43:09.247 28.500
02:43:09.330 28.500
02:43:09.409 28.500
02:43:09.488 28.500
02:43:09.572 28.500
02:43:09.650 28.500
02:43:09.729 28.500
02:43:09.808 28.500
02:43:09.892 28.500
02:43:09.970 28.500
02:43:10.049 28.500
02:43:10.128 28.500
02:43:10.211 28.500
02:43:10.290 28.500
02:43:10.369 28.500
02:43:10.447 28.500
02:43:10.531 28.500
02:43:10.610 28.500
02:43:10.688 28.500
02:43:10.772 28.500
02:43:10.851 28.500
02:43:10.930 28.500
02:43:11.008 28.500
02:43:11.092 28.500
02:43:11.171 28.500
02:43:11.249 28.500
02:43:11.328 28.500
02:43:11.412 28.500
02:43:11.490 28.500
02:43:11.569 28.500
02:43:11.648 28.500
02:43:11.731 28.500
02:43:11.810 28.500
02:43:11.889 28.500
02:43:11.972 28.500
02:43:12.051 28.500
02:43:12.130 28.500
02:43:12.209 28.500
02:43:12.292 28.500
02:43:12.371 28.500
02:43:12.461 28.500
02:43:12.540 28.500
02:43:12.623 28.500
02:43:12.702 28.500
02:43:12.781 28.500
02:43:12.860 28.500
02:43:12.943 28.500
02:43:13.022 28.500
02:43:13.101 28.500
02:43:13.187 28.500
02:43:13.266 28.500
02:43:13.345 28.500
02:43:13.423 28.500
02:43:13.507 28.500
02:43:13.586 28.500
02:43:13.664 28.500
02:43:13.743 28.500
02:43:13.826 28.500
02:43:13.905 28.500
02:43:13.984 28.500
02:43:14.067 28.500
02:43:14.146 28.500
02:43:14.226 28.500
02:43:14.304 28.500
02:43:14.388 28.500
02:43:14.467 28.500
02:43:14.545 28.500
02:43:14.624 28.500
02:43:14.707 28.500
02:43:14.786 28.500
02:43:14.865 28.500
02:43:14.944 28.500
02:43:15.027 28.500
02:43:15.106 28.500
02:43:15.185 28.500
02:43:15.268 28.500
02:43:15.347 28.500
02:43:15.426 28.500
02:43:15.504 28.500
02:43:15.588 28.500
02:43:15.667 28.500
02:43:15.745 28.500
02:43:15.824 28.500
02:43:15.908 28.500
02:43:15.986 28.500
02:43:16.065 28.500
02:43:16.144 28.500
02:43:16.227 28.500
02:43:16.306 28.500
02:43:16.385 28.500
02:43:16.468 28.500
02:43:16.547 28.500
02:43:16.625 28.500
02:43:16.704 28.500
02:43:16.788 28.500
02:43:16.867 28.500
02:43:16.945 28.0
02:43:17.024 28.500
02:43:17.107 28.0
02:43:17.186 28.500
02:43:17.265 28.500
02:43:17.343 28.0
02:43:17.427 28.0
02:43:17.506 28.500
02:43:17.596 28.500
02:43:17.680 28.0
02:43:17.759 28.500
02:43:17.837 28.0
02:43:17.916 28.500
02:43:18.000 28.500
02:43:18.079 28.0
02:43:18.157 28.500
02:43:18.236 28.0
02:43:18.320 28.0
02:43:18.398 28.500
02:43:18.477 28.500
02:43:18.556 28.0
02:43:18.639 28.0
02:43:18.718 28.0
02:43:18.797 28.0
02:43:18.880 28.0
02:43:18.959 28.0
02:43:19.038 28.0
02:43:19.117 28.0
02:43:19.200 28.0
02:43:19.279 28.0
02:43:19.358 28.0
02:43:19.436 28.0
02:43:19.520 28.0
02:43:19.599 28.0
02:43:19.677 28.0
02:43:19.756 28.0
02:43:19.840 28.0
02:43:19.919 28.0
02:43:19.997 28.0
02:43:20.081 28.0
02:43:20.160 28.0
02:43:20.238 28.0
02:43:20.317 28.0
02:43:20.401 28.0
02:43:20.479 28.0
02:43:20.558 28.0
02:43:20.637 28.0
02:43:20.720 28.0
02:43:20.799 28.0
02:43:20.878 28.0
02:43:20.957 28.0
02:43:21.040 28.0
02:43:21.119 28.0
02:43:21.198 28.0
02:43:21.281 28.0
02:43:21.360 28.0
02:43:21.439 28.0
02:43:21.517 28.0
02:43:21.601 28.0
02:43:21.680 28.0
02:43:21.759 28.0
02:43:21.837 28.0
02:43:21.921 28.0
02:43:22.000 28.0
02:43:22.079 28.0
02:43:22.157 28.0
02:43:22.241 28.0
02:43:22.320 28.0
02:43:22.398 28.0
02:43:22.482 28.0
02:43:22.561 28.0
02:43:22.639 28.0
02:43:22.725 28.0
02:43:22.809 28.0
